Crash_Location_ID,Street_No,Street_Direction,Beat_Of_Occurrence,Latitude,Longitude,Location
650,3325,E,1418,41.97057637650112,-87.6450941586173,POINT (-87.6467 41.6987)
651,5714,E,1763,41.781187674301556,-87.78387466646109,POINT (-87.8527 41.7354)
652,7027,E,1681,41.8734720028239,-87.93256018274406,POINT (-87.9315 41.9206)
653,256,N,1477,41.83899209810075,-87.64465609039429,POINT (-87.7386 41.9463)
654,4805,W,1073,41.761266926131775,-87.93088595998427,POINT (-87.7242 41.7461)
655,1839,S,1141,41.81856784137277,-87.67490100721477,POINT (-87.8391 41.7798)
656,10,N,1582,41.830946533194236,-87.87128107472813,POINT (-87.8876 41.6695)
657,2872,N,1262,41.71629297040754,-87.70244651834582,POINT (-87.6938 41.9111)
658,8990,N,1340,41.75970394150316,-87.72835652934015,POINT (-87.6190 41.6414)
659,7410,S,1308,41.94073570519265,-87.9343242702314,POINT (-87.5229 41.6577)
660,7419,W,1245,41.987999530992575,-87.78759635686205,POINT (-87.6215 41.6417)
661,5125,W,1515,41.776721755547214,-87.68754170969355,POINT (-87.6067 41.8852)
662,1016,W,1337,41.75664946723943,-87.58358524820251,POINT (-87.6811 41.7986)
663,2194,E,1575,41.71417492253732,-87.56677031218867,POINT (-87.5259 41.7531)
664,8416,E,1561,41.897826644087225,-87.73678301258605,POINT (-87.6712 41.9868)
665,7450,E,1076,41.76277788663321,-87.63406255533424,POINT (-87.5787 41.7133)
666,4159,S,1880,42.01534482485769,-87.80708907785595,POINT (-87.5428 41.7880)
667,3926,E,1175,41.763760224784306,-87.79628170958136,POINT (-87.5495 41.9973)
668,6971,S,1109,41.7897716977774,-87.85832532194343,POINT (-87.7798 41.8023)
669,6939,W,1183,41.869266994560576,-87.70398179380284,POINT (-87.9070 41.8508)
670,4785,E,1192,41.944640031412696,-87.8078830566105,POINT (-87.8678 41.6705)
671,4001,E,1065,41.81841709283134,-87.90456422349583,POINT (-87.9151 41.9403)
672,1634,N,1849,41.80060929283981,-87.65229744360146,POINT (-87.8957 41.8006)
673,7267,S,1963,42.01834237676603,-87.64274365280573,POINT (-87.8624 41.9442)
674,8703,W,1474,41.64398758363318,-87.7888031841128,POINT (-87.7967 41.7364)
675,385,N,1783,41.980124809763474,-87.90777617222847,POINT (-87.7117 41.8005)
676,405,N,1100,41.6966735138571,-87.76095495869056,POINT (-87.6411 41.9389)
677,8176,W,1544,41.93865160495939,-87.75421910761891,POINT (-87.8514 42.0101)
678,2001,N,1864,41.87481399274159,-87.65915822834287,POINT (-87.6575 41.6627)
679,9861,S,1128,41.76990196848928,-87.80752511567135,POINT (-87.6442 41.9487)
680,5990,S,1452,41.97207248309799,-87.65330830249185,POINT (-87.7054 41.7543)
681,1461,E,1914,41.644904746632776,-87.5739748124619,POINT (-87.5605 41.8493)
682,7191,N,1369,41.72614244778847,-87.84025586220787,POINT (-87.8934 41.7502)
683,7141,E,1851,41.85541926257483,-87.52885378642964,POINT (-87.8656 41.8731)
684,3637,N,1043,41.773586058818886,-87.77772538240254,POINT (-87.7600 41.7744)
685,4810,S,1884,41.87194344822097,-87.82775135223824,POINT (-87.8868 41.7668)
686,4179,S,1419,41.649161873495295,-87.76296530334568,POINT (-87.7022 41.6544)
687,7246,S,1488,41.68425439358305,-87.90035306012038,POINT (-87.7727 41.6958)
688,6601,N,1078,41.688296571283004,-87.88720351926492,POINT (-87.8205 41.9885)
689,5998,S,1826,41.71192778544808,-87.7659377002733,POINT (-87.8686 42.0193)
690,2049,N,1801,41.81454594750421,-87.61977330078557,POINT (-87.7992 41.9366)
691,4781,E,1270,41.92580890582656,-87.5618688593787,POINT (-87.6847 41.7490)
692,717,N,1674,41.98410475841298,-87.66077644389917,POINT (-87.6982 41.7929)
693,7940,E,1701,41.95744156150801,-87.89580778679996,POINT (-87.8713 41.9210)
694,5566,N,1759,41.714817391274764,-87.65775169988417,POINT (-87.8875 42.0080)
695,4545,E,1900,41.80763720984764,-87.67312027330475,POINT (-87.9288 41.8131)
696,4977,S,1728,41.71577640714825,-87.6015791543168,POINT (-87.9348 41.9552)
697,3420,E,1315,41.74049929033353,-87.59339556000609,POINT (-87.5705 42.0105)
698,7240,S,1925,41.83134785297452,-87.57535470817282,POINT (-87.9211 41.9719)
699,9767,S,1851,41.665881429394936,-87.76606476387677,POINT (-87.6329 41.7263)
700,250,E,1902,41.72290624524545,-87.6468969539521,POINT (-87.5738 41.6431)
701,8866,N,1889,41.99544370129671,-87.82733484925262,POINT (-87.8988 41.8270)
702,771,N,1993,41.817124191210226,-87.52027876240692,POINT (-87.7568 41.8419)
703,4364,W,1945,41.809246879871594,-87.86635961862171,POINT (-87.5358 41.7165)
704,1078,N,1168,41.64553551880549,-87.93575193870245,POINT (-87.5897 41.7482)
705,8428,W,1339,41.73401190388217,-87.87750033990237,POINT (-87.7343 41.9308)
706,8581,N,1193,41.969191125673234,-87.61413363839146,POINT (-87.6197 41.8187)
707,7902,N,1453,41.702558802738295,-87.75235085586655,POINT (-87.5900 41.7606)
708,4859,S,1283,41.797747477023194,-87.75204989591961,POINT (-87.7938 41.8766)
709,6545,W,1336,41.64544574422946,-87.5388903737631,POINT (-87.5653 41.8880)
710,4720,N,1390,41.82176748303481,-87.55375333862821,POINT (-87.7424 41.9324)
711,2815,W,1525,41.647988020555964,-87.80929821012231,POINT (-87.7183 41.6995)
712,3375,S,1240,41.951451630165,-87.85219558591203,POINT (-87.5201 41.9218)
713,1253,S,1832,41.9534444316451,-87.58363747182783,POINT (-87.5858 41.8678)
714,6997,W,1958,41.9393420315549,-87.55947199016137,POINT (-87.7881 41.6619)
715,4674,S,1483,41.747678346178624,-87.71252929242463,POINT (-87.9357 41.9354)
716,4531,E,1659,41.958150142924296,-87.67564204133082,POINT (-87.6770 41.7856)
717,6882,E,1716,41.846339290390006,-87.83209600042923,POINT (-87.6444 41.7655)
718,6950,S,1592,41.78204708136946,-87.60366287104901,POINT (-87.6667 41.8103)
719,9522,E,1891,41.87762538468761,-87.67450858005141,POINT (-87.5335 41.7715)
720,6242,N,1555,41.64468959750294,-87.72852432525484,POINT (-87.5776 41.7685)
721,8018,W,1458,41.694325133488285,-87.91475440644707,POINT (-87.7515 41.9471)
722,6942,N,1089,41.9220715445047,-87.55530731574531,POINT (-87.9136 41.6873)
723,9551,W,1660,41.73278141131214,-87.68151040343855,POINT (-87.7401 42.0088)
724,7003,S,1095,41.867243464584924,-87.85906974022895,POINT (-87.6505 41.8509)
725,1332,N,1452,41.78633898907275,-87.68531783086712,POINT (-87.6848 41.7095)
726,4262,S,1428,41.96482619594372,-87.65546539121921,POINT (-87.7140 41.6899)
727,7649,S,1151,42.00191781627873,-87.71917645859304,POINT (-87.7431 41.8648)
728,9551,W,1514,41.975754596780675,-87.63839727005846,POINT (-87.8166 41.8805)
729,5116,W,1376,41.74283559798357,-87.69578934186997,POINT (-87.8235 41.6601)
730,4638,W,1022,41.71378189023751,-87.54193677554649,POINT (-87.7299 41.7323)
731,4855,N,1883,41.82028525957588,-87.91744722698829,POINT (-87.8725 41.9423)
732,3178,E,1313,41.64278697731775,-87.89537680244278,POINT (-87.7969 41.6589)
733,7731,W,1997,41.64980756928801,-87.86705791247917,POINT (-87.8039 41.9649)
734,2181,W,1840,41.850250443056744,-87.65012815034618,POINT (-87.6934 41.8901)
735,4893,N,1519,41.83777077358281,-87.66884973344507,POINT (-87.9120 41.8051)
736,7044,W,1206,42.017941155833405,-87.56533527871193,POINT (-87.5915 41.7716)
737,138,N,1952,41.71669989743823,-87.63219146978876,POINT (-87.7038 41.6473)
738,6328,S,1375,41.73807949308098,-87.72649069522286,POINT (-87.6583 41.9536)
739,3473,W,1451,41.68314544408399,-87.52343064716527,POINT (-87.6447 41.6942)
740,5450,W,1626,41.98866634366843,-87.82823465840889,POINT (-87.8176 41.7576)
741,2833,S,1784,41.935568272894216,-87.5900595028901,POINT (-87.7424 41.8563)
742,3580,S,1595,41.952488862353604,-87.76074804367855,POINT (-87.5384 41.7335)
743,5972,S,1179,41.98305023942652,-87.6675312416722,POINT (-87.6180 41.8289)
744,4165,W,1210,41.83946199495582,-87.63454724240998,POINT (-87.5328 41.9476)
745,7942,E,1500,41.81145341275128,-87.67382328338006,POINT (-87.6266 41.8188)
746,5570,E,1464,41.76554875999294,-87.88098693269438,POINT (-87.8662 42.0006)
747,4301,E,1840,41.86390155345219,-87.75396057548586,POINT (-87.9129 41.9621)
748,6270,W,1124,41.81262579078013,-87.70419588126808,POINT (-87.6974 41.7666)
749,3819,S,1993,41.81159492291012,-87.58340162114499,POINT (-87.7897 41.7920)
750,1907,W,1113,41.99603258821784,-87.7536687855046,POINT (-87.8243 41.8009)
751,6255,S,1012,42.013931975426075,-87.55412613198222,POINT (-87.6010 41.8779)
752,761,W,1126,41.942664067945245,-87.75504282632942,POINT (-87.7859 41.7490)
753,7831,W,1565,41.92756807429384,-87.70951245910953,POINT (-87.8069 42.0083)
754,7351,S,1331,41.89861210147606,-87.60556001316402,POINT (-87.5830 41.8713)
755,6239,E,1901,41.703108443886734,-87.6951115725427,POINT (-87.5846 41.7918)
756,6091,S,1283,41.662460211932746,-87.53670840959921,POINT (-87.7903 41.8851)
757,6032,N,1140,41.90247599974304,-87.66265895118406,POINT (-87.5904 41.7903)
758,7688,N,1401,41.9169387644575,-87.72046202929161,POINT (-87.5827 41.9508)
759,9092,S,1902,41.657849736617294,-87.93009137353206,POINT (-87.7619 41.8558)
760,9912,W,1097,41.99265966508697,-87.76623218301626,POINT (-87.9121 41.6559)
761,8473,N,1517,41.67463344298898,-87.81431566391073,POINT (-87.9393 41.7072)
762,1888,N,1569,41.74864220283306,-87.62579561948725,POINT (-87.7202 41.9687)
763,3267,W,1924,41.89550812886351,-87.85252337643551,POINT (-87.7955 41.8539)
764,667,W,1846,41.7045515858737,-87.85380756333649,POINT (-87.5212 42.0011)
765,4189,E,1069,41.66105803760805,-87.8604020018403,POINT (-87.6156 41.6675)
766,672,W,1118,41.76583566588238,-87.88724144247438,POINT (-87.6203 41.7522)
767,6778,S,1888,41.93106919844497,-87.80937705845822,POINT (-87.5388 41.7135)
768,7571,S,1059,41.7971978980144,-87.56791271193376,POINT (-87.5672 41.8505)
769,7957,E,1033,41.88812971032502,-87.6145300416315,POINT (-87.8064 41.7855)
770,5125,N,1318,41.860255256946694,-87.63119448915114,POINT (-87.8703 41.6998)
771,5586,N,1050,41.64844302316972,-87.60511854162701,POINT (-87.6267 41.8842)
772,4778,W,1880,42.01564519507737,-87.82684448648158,POINT (-87.7811 41.8438)
773,3901,S,1489,41.65574267375137,-87.56727448988396,POINT (-87.7413 41.7444)
774,6678,N,1019,42.007765040306424,-87.88233258244053,POINT (-87.6752 41.8223)
775,6982,E,1726,41.84894838777847,-87.79873479477945,POINT (-87.5587 41.9234)
776,6377,E,1197,42.00600043028473,-87.69356579003372,POINT (-87.7640 41.7180)
777,524,S,1891,41.68360636777726,-87.89677986289635,POINT (-87.6110 41.7513)
778,2394,E,1450,41.8263552372905,-87.6333453211339,POINT (-87.8273 41.7715)
779,2594,E,1990,41.7044115549091,-87.77735665975453,POINT (-87.6469 41.9238)
780,9946,S,1559,41.65937045326853,-87.61054962044447,POINT (-87.9393 41.9618)
781,7241,W,1679,41.87466106372368,-87.73298356005446,POINT (-87.5740 41.7830)
782,6938,W,1452,41.71895769996544,-87.86403269974136,POINT (-87.9272 41.7527)
783,6191,E,1289,41.86332486694927,-87.63140003923075,POINT (-87.6406 41.9780)
784,5241,W,1141,41.682698503140614,-87.83409953854765,POINT (-87.9206 42.0198)
785,6494,W,1084,41.76615485914443,-87.73385967346742,POINT (-87.8282 41.8947)
786,2879,E,1694,41.93702037206024,-87.9082760269541,POINT (-87.7312 42.0162)
787,4144,W,1391,41.806079578300036,-87.68049600514694,POINT (-87.7636 41.8908)
788,3645,E,1591,41.87854325766099,-87.66033973818917,POINT (-87.8594 41.9187)
789,4433,N,1215,41.88603401748331,-87.78095683181142,POINT (-87.7998 41.7877)
790,1277,S,1526,41.96062691671517,-87.53914243226515,POINT (-87.6344 41.8045)
791,5812,S,1215,41.76347066187453,-87.57284905297753,POINT (-87.6589 41.6948)
792,303,W,1403,41.90117231378136,-87.6426648153892,POINT (-87.9098 41.9526)
793,639,W,1128,42.00541400667755,-87.64026612871263,POINT (-87.6261 41.9938)
794,56,W,1822,41.91749246705599,-87.83399127972429,POINT (-87.9177 41.8769)
795,8718,S,1477,41.82615078115275,-87.66413760294284,POINT (-87.7120 41.7706)
796,8151,N,1760,41.87967262890694,-87.85675336860108,POINT (-87.8308 41.6985)
797,2126,N,1404,41.92107950114998,-87.87951864595367,POINT (-87.6932 41.7408)
798,365,S,1029,41.872664790963675,-87.52022348443491,POINT (-87.8302 41.7371)
799,6810,N,1792,41.64633680912614,-87.67860210878126,POINT (-87.5263 41.8731)
800,4622,S,1338,41.714013929121144,-87.75898509348397,POINT (-87.8099 41.9991)
801,5127,N,1831,41.94797792254188,-87.81897090038873,POINT (-87.8384 41.6583)
802,5123,E,1714,41.743607245978744,-87.68635341366186,POINT (-87.8230 41.6404)
803,1647,E,1361,41.91799360543323,-87.91917072654756,POINT (-87.5635 41.8681)
804,919,S,1569,41.781405681791846,-87.90023398398799,POINT (-87.6728 41.7479)
805,2798,N,1392,41.83831604470002,-87.92620018694903,POINT (-87.6331 41.9746)
806,6507,W,1218,41.66582985393138,-87.73034867002968,POINT (-87.5544 41.7644)
807,5871,N,1574,41.70886571319889,-87.68774521574139,POINT (-87.5570 41.7501)
808,1532,E,1669,42.00373484613731,-87.91375850022972,POINT (-87.6296 41.7424)
809,8173,E,1202,41.97825246030983,-87.63708572365046,POINT (-87.8569 41.6950)
810,3346,N,1017,41.88786454214164,-87.84323406996388,POINT (-87.5858 41.8610)
811,7674,N,1322,41.814664947006584,-87.65221538941665,POINT (-87.8544 41.7039)
812,6950,W,1518,41.89678929130019,-87.52760320118519,POINT (-87.6280 41.8014)
813,6883,W,1570,41.8750719098557,-87.64973553457737,POINT (-87.6520 41.8152)
814,1907,N,1325,41.856049857129754,-87.56905891777208,POINT (-87.6213 41.6478)
815,3087,N,1412,41.662487287308146,-87.54175662716791,POINT (-87.7163 41.6464)
816,8153,N,1318,41.88046499205137,-87.73556455969202,POINT (-87.6717 41.8377)
817,5751,N,1681,41.932189616937045,-87.64502350864372,POINT (-87.5396 41.9045)
818,8906,S,1965,42.017751028765325,-87.58217291350654,POINT (-87.8975 41.9980)
819,1063,N,1082,41.64420984998584,-87.79022425659275,POINT (-87.8103 41.7081)
820,1977,W,1474,41.91746591225806,-87.83021312704463,POINT (-87.6832 41.6792)
821,1297,E,1468,41.857279940055676,-87.5424285994331,POINT (-87.5351 41.6598)
822,6230,S,1425,41.80493982691077,-87.6349525298451,POINT (-87.8999 41.8057)
823,7642,N,1945,41.688476666337124,-87.84773350398216,POINT (-87.9305 41.8768)
824,126,E,1731,41.795452356481256,-87.75138497507604,POINT (-87.9166 41.9594)
825,4633,S,1689,41.77466332953473,-87.60549025679411,POINT (-87.9180 41.8994)
826,6289,E,1204,41.755075357811926,-87.71023354381425,POINT (-87.5587 41.7192)
827,3597,N,1583,41.91773425686244,-87.66702011877032,POINT (-87.6371 41.8155)
828,6169,N,1387,41.906275698088024,-87.62341735514107,POINT (-87.6556 41.9859)
829,9796,W,1778,41.86382763457275,-87.67875614070023,POINT (-87.7205 41.7642)
830,7562,N,1098,41.99669262905149,-87.71316668479267,POINT (-87.6116 41.8295)
831,8259,N,1345,41.772944665988724,-87.62516200055713,POINT (-87.8746 42.0043)
832,233,S,1803,41.73264473632987,-87.63442352511848,POINT (-87.7754 41.9192)
833,9362,W,1208,41.889243258977395,-87.67545359192306,POINT (-87.7342 41.9241)
834,6372,S,1514,41.71554934315621,-87.78888844637959,POINT (-87.8936 41.7359)
835,4207,E,1636,41.759703992729705,-87.76955892127589,POINT (-87.7638 41.7976)
836,9686,N,1792,41.72534892722846,-87.53241580946867,POINT (-87.8071 41.6713)
837,7944,E,1586,41.666278355733034,-87.89279790843756,POINT (-87.9251 41.8705)
838,6892,S,1166,41.95444952182156,-87.82722793475381,POINT (-87.8826 41.6794)
839,6739,N,1022,41.736725406310235,-87.73319126113418,POINT (-87.6191 41.9576)
840,2473,N,1154,41.81975045127035,-87.5885735318196,POINT (-87.9324 41.9495)
841,2740,S,1939,41.65645980383664,-87.87125622123351,POINT (-87.5476 41.8428)
842,5402,S,1439,41.905748997176005,-87.82367906038766,POINT (-87.9037 41.6936)
843,1762,S,1295,41.76561318087639,-87.912364748526,POINT (-87.6043 41.6497)
844,877,S,1219,41.922999956575104,-87.64348618825865,POINT (-87.5626 41.9427)
845,3813,S,1669,41.79671316297779,-87.83995203710023,POINT (-87.5447 41.8681)
846,9505,N,1495,41.71438713043414,-87.7767566047182,POINT (-87.5757 41.9102)
847,1461,S,1230,41.835006531267176,-87.75364539224753,POINT (-87.8192 41.7554)
848,1734,N,1020,41.68959173266223,-87.56564814704528,POINT (-87.8001 41.8336)
849,1606,N,1987,41.80740488075174,-87.76724127806088,POINT (-87.7609 41.9239)
850,5623,S,1553,41.760576081419785,-87.8790054916356,POINT (-87.8815 41.8158)
851,6768,S,1950,41.98654464199586,-87.71978772589715,POINT (-87.9306 41.8685)
852,6987,W,1148,41.66315291425387,-87.53555764224757,POINT (-87.5750 41.9401)
853,3518,N,1108,41.903726617360185,-87.68477203075865,POINT (-87.7073 41.7218)
854,3736,S,1403,41.709445443075225,-87.52697736740656,POINT (-87.6843 41.6651)
855,9353,S,1596,41.76123712824625,-87.58673493024567,POINT (-87.5507 41.8421)
856,8435,S,1483,41.79789534396359,-87.92489438239036,POINT (-87.6606 41.6636)
857,2591,W,1367,41.985045733962494,-87.66347216994164,POINT (-87.6498 41.9313)
858,1064,W,1834,41.732179741108055,-87.81955791142569,POINT (-87.6095 41.9133)
859,4325,E,1414,41.67469734496697,-87.70496092062922,POINT (-87.8911 41.9751)
860,9112,N,1309,41.7611020495164,-87.82267501980888,POINT (-87.7887 41.8830)
861,5343,E,1802,41.6797768688035,-87.79347442502578,POINT (-87.5334 41.6655)
862,6,S,1918,41.688866664665014,-87.55226914106323,POINT (-87.5524 41.7362)
863,7490,W,1835,41.85806322723051,-87.85320986234548,POINT (-87.5687 41.9470)
864,8660,W,1134,41.66314273457781,-87.57287417042915,POINT (-87.7501 41.7035)
865,8196,E,1719,41.65175373492956,-87.92720772061038,POINT (-87.5800 41.9054)
866,5967,W,1283,41.91147735855879,-87.90183185388474,POINT (-87.9197 41.9365)
867,8838,S,1778,41.777425896039595,-87.5810364826186,POINT (-87.8776 41.7654)
868,118,W,1073,41.68764263270887,-87.67516646701813,POINT (-87.7661 41.7625)
869,2552,E,1481,41.73637285292669,-87.62616082202338,POINT (-87.7370 41.8520)
870,5561,S,1352,41.88399287279391,-87.85204457825482,POINT (-87.8293 41.9673)
871,4290,E,1560,41.744703895513524,-87.71442494865215,POINT (-87.7903 41.7251)
872,847,W,1326,41.827918027545756,-87.63036792610005,POINT (-87.8716 41.9977)
873,6317,E,1745,41.68624421655613,-87.67652806245569,POINT (-87.7346 41.8677)
874,6470,E,1443,41.86347558229007,-87.74188651790568,POINT (-87.6066 42.0170)
875,9334,N,1100,41.76010951986044,-87.53689080969616,POINT (-87.6622 41.6741)
876,8916,W,1059,41.878248005120916,-87.65601391994954,POINT (-87.8947 41.6881)
877,225,W,1508,41.947190055275534,-87.55874466389868,POINT (-87.7352 41.9541)
878,4209,E,1258,41.8724256393682,-87.63349638513905,POINT (-87.6470 41.9686)
879,6284,N,1413,41.75238407378611,-87.63110531798897,POINT (-87.7174 41.8093)
880,2049,W,1452,41.737182606588355,-87.90639232670178,POINT (-87.7755 41.9113)
881,6234,S,1065,41.76441996431871,-87.78902485882134,POINT (-87.6788 41.9697)
882,9766,E,1595,41.70255579502987,-87.57948484917775,POINT (-87.5332 41.6564)
883,1829,W,1154,41.70884530332301,-87.84230637789751,POINT (-87.9001 41.8581)
884,1918,S,1985,41.940462618722066,-87.89148753621429,POINT (-87.7762 41.9643)
885,4235,W,1266,41.78619837907283,-87.8030354562117,POINT (-87.7692 41.7913)
886,6989,S,1821,41.80567816861682,-87.8474160883451,POINT (-87.6977 41.7549)
887,2027,E,1079,41.86573879691539,-87.55137895818687,POINT (-87.8761 41.9424)
888,3745,W,1315,41.86406832815759,-87.5754540103591,POINT (-87.8658 41.7676)
889,9094,W,1662,41.66560321117833,-87.73013304328117,POINT (-87.8201 41.6412)
890,10,N,1947,41.95598549880832,-87.91423557271678,POINT (-87.5385 42.0046)
891,261,E,1560,41.7073840902251,-87.63988381464087,POINT (-87.6317 41.8650)
892,6039,S,1917,41.914767221698874,-87.67816707283876,POINT (-87.6621 41.9514)
893,9866,W,1891,41.93361497548871,-87.53236703829403,POINT (-87.5969 41.9536)
894,2220,W,1248,41.9116618229547,-87.70523963908644,POINT (-87.8864 41.6652)
895,7042,S,1790,41.86001150569058,-87.79871463617077,POINT (-87.5791 41.7049)
896,2061,E,1868,41.64555141890138,-87.722010888697,POINT (-87.6902 41.7582)
897,5288,N,1610,41.77694268709801,-87.5287094176101,POINT (-87.7992 41.7619)
898,1620,N,1414,41.869838983157784,-87.64752777833613,POINT (-87.5973 41.8903)
899,8513,W,1025,41.787231492450566,-87.65777002207064,POINT (-87.6029 41.8768)
900,1343,S,1284,41.96812236006687,-87.83891373231512,POINT (-87.5848 41.8279)
901,2833,W,1449,41.757344864632856,-87.62768694262454,POINT (-87.8915 41.7203)
902,2825,S,1881,41.75154322113429,-87.62488583162185,POINT (-87.5329 41.7852)
903,1995,N,1301,41.74107912337521,-87.80673862681412,POINT (-87.5370 41.8466)
904,3491,E,1068,41.76645673020511,-87.7368401903959,POINT (-87.7899 41.8178)
905,9311,S,1007,41.851813886439395,-87.81626660016501,POINT (-87.9123 41.6884)
906,7985,N,1817,41.90866581182359,-87.8313438704638,POINT (-87.8698 41.8868)
907,1605,W,1137,41.89177580874074,-87.92912365049521,POINT (-87.5230 41.6678)
908,236,S,1164,41.94693277159296,-87.8202110672456,POINT (-87.7035 41.7837)
909,1909,E,1083,41.976647318289025,-87.70733262105112,POINT (-87.7902 41.9098)
910,8568,W,1897,41.95011003609048,-87.9393275012294,POINT (-87.8190 41.6476)
911,3531,W,1650,41.64719925328225,-87.82104798479993,POINT (-87.8321 41.8566)
912,5257,N,1420,41.91964882234976,-87.56980766042423,POINT (-87.6611 41.7671)
913,2636,S,1073,41.71919183797497,-87.6906675942549,POINT (-87.7639 41.6434)
914,8163,W,1237,41.69051265622903,-87.68469761388599,POINT (-87.5345 41.7123)
915,9763,E,1046,41.88262573822367,-87.77058699188893,POINT (-87.6528 41.9976)
916,2561,S,1618,41.76150241425493,-87.65588169973319,POINT (-87.6073 41.8380)
917,5416,E,1928,41.66170452208077,-87.86022823818324,POINT (-87.8170 42.0189)
918,3392,W,1800,41.69229929907138,-87.59612633963863,POINT (-87.9067 41.8394)
919,5952,E,1262,41.640353178410585,-87.89099056962692,POINT (-87.7351 41.8467)
920,5469,N,1176,41.98322497839099,-87.66447943104569,POINT (-87.8079 41.7889)
921,8008,E,1166,41.64935483385967,-87.79671728315573,POINT (-87.8551 41.7578)
922,9065,S,1657,41.71959319241361,-87.62604455235535,POINT (-87.5399 41.7356)
923,9445,E,1842,41.798179856661406,-87.70909888846826,POINT (-87.7535 41.7705)
924,6414,E,1370,41.77549710386131,-87.75001172383894,POINT (-87.8666 41.8147)
925,6942,N,1795,41.986455833226856,-87.86884259112084,POINT (-87.8566 41.7130)
926,9507,E,1054,41.655309799379125,-87.67253498500057,POINT (-87.8221 41.7255)
927,4821,E,1690,41.83464158891728,-87.53059666576343,POINT (-87.5203 41.7432)
928,2899,W,1419,41.89858219575927,-87.59324656153905,POINT (-87.8274 41.8107)
929,7547,W,1756,41.99404522999885,-87.91479655911262,POINT (-87.8019 41.8881)
930,78,S,1507,41.875741075807014,-87.78198366108829,POINT (-87.6631 41.9653)
931,7578,W,1341,41.94542698968447,-87.55125513614009,POINT (-87.8165 41.7491)
932,4228,W,1127,41.671815476381234,-87.72872162602604,POINT (-87.8494 41.7098)
933,601,W,1409,41.786657014156035,-87.66191303316056,POINT (-87.8734 41.7840)
934,1066,W,1924,41.782099911102044,-87.55670827485162,POINT (-87.8087 41.9799)
935,2137,N,1367,41.97678952225318,-87.57300623002365,POINT (-87.8955 41.6437)
936,9511,W,1271,41.697521045080045,-87.72923544227298,POINT (-87.9322 41.8976)
937,6944,N,1644,41.697716745487924,-87.7561885528838,POINT (-87.6021 41.8213)
938,7805,N,1605,41.7648520969566,-87.79732910023857,POINT (-87.8821 41.7012)
939,6566,W,1379,41.660697097999396,-87.63801183387159,POINT (-87.6141 41.7620)
940,5985,E,1073,41.70933405544795,-87.81946554422196,POINT (-87.6050 41.7255)
941,5143,N,1923,42.00677966264738,-87.83504720529902,POINT (-87.7141 41.9736)
942,4671,E,1922,41.802709897149526,-87.79037504426641,POINT (-87.8099 41.8231)
943,2191,E,1915,41.88016729920053,-87.86556967611091,POINT (-87.8791 41.8540)
944,9185,W,1248,41.915922278550966,-87.64804967730278,POINT (-87.6305 41.8656)
945,2713,S,1860,41.77944533466274,-87.68117892728114,POINT (-87.6874 41.8831)
946,2193,W,1785,41.695946288276,-87.73719101567134,POINT (-87.6647 41.8283)
947,1249,S,1043,41.71850078616428,-87.77606317271014,POINT (-87.9364 41.6468)
948,4034,S,1377,41.759041261100634,-87.55819373198337,POINT (-87.5504 41.7672)
949,1998,W,1041,41.881705999733846,-87.92776801030458,POINT (-87.9122 41.7099)
950,3688,W,1170,41.79134660865384,-87.61697474772693,POINT (-87.7859 41.8985)
951,4019,S,1946,41.642589585202046,-87.56119797986547,POINT (-87.7709 41.6615)
952,1971,W,1212,41.83889473032564,-87.75253107663943,POINT (-87.9394 41.8542)
953,8390,S,1493,41.99017508892482,-87.70870999358233,POINT (-87.7312 41.7200)
954,5766,E,1680,41.9485894921833,-87.54332525108954,POINT (-87.6238 42.0006)
955,1203,W,1039,41.95358032107866,-87.85084344358008,POINT (-87.5942 41.7675)
956,8136,E,1369,41.94212204669033,-87.72154336393042,POINT (-87.5707 41.7636)
957,5568,N,1757,41.76301771373196,-87.74061712660615,POINT (-87.7352 41.9909)
958,7668,E,1151,41.93077365682667,-87.83147508789445,POINT (-87.6751 41.7986)
959,5743,E,1111,41.69440131596826,-87.59619084324329,POINT (-87.9066 42.0059)
960,5789,S,1480,41.88993213596486,-87.56216775019944,POINT (-87.7350 41.6492)
961,5409,E,1436,41.8837960553403,-87.61158831648895,POINT (-87.8750 41.7564)
962,8670,W,1047,41.6497165236541,-87.85794923644359,POINT (-87.7847 41.8932)
963,9447,S,1575,41.939428650764555,-87.90356557308942,POINT (-87.8017 41.9785)
964,923,N,1737,41.983234279936156,-87.68571331617176,POINT (-87.7621 41.7374)
965,420,W,1366,41.7416178058194,-87.91602020058585,POINT (-87.6999 41.9936)
966,2205,N,1069,41.94870847519074,-87.65741312680561,POINT (-87.5608 41.8658)
967,1121,E,1299,41.671314269307544,-87.71722182746255,POINT (-87.7743 41.9444)
968,951,W,1944,41.86798778613921,-87.66162999224765,POINT (-87.5279 41.7909)
969,2337,W,1802,41.824545808827025,-87.6921282750671,POINT (-87.6212 41.7206)
970,5374,N,1296,41.847450942657424,-87.76246492079858,POINT (-87.7252 41.9863)
971,2244,W,1203,41.99195797671605,-87.8556315843411,POINT (-87.6695 41.9946)
972,2646,W,1061,41.971099793953805,-87.81160510295959,POINT (-87.8971 41.8291)
973,4613,W,1946,41.93833178975111,-87.71970975882803,POINT (-87.5853 41.6425)
974,1866,E,1963,41.74400541391778,-87.66621540066801,POINT (-87.6954 41.6817)
